Geographic area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age,continent
Sierra Leone,Under-five mortality rate,Total,2008,175.696516412043,,Deaths per 1000 live births,Normal value,,162.726968933456,189.132333639811,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2009,168.082188711285,,Deaths per 1000 live births,Normal value,,155.388184349734,181.275831299649,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2010,160.538755384244,,Deaths per 1000 live births,Normal value,,147.944461003752,173.807559330921,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2011,153.177477643274,,Deaths per 1000 live births,Normal value,,140.720861699228,166.668297922191,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2012,146.273551155237,,Deaths per 1000 live births,Normal value,,133.656725715554,160.060124702443,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2013,139.82752813701,,Deaths per 1000 live births,Normal value,,126.785011292142,154.09790640963,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2014,137.687597502601,,Deaths per 1000 live births,Normal value,,123.491262512898,153.110902951607,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2015,138.342774114811,,Deaths per 1000 live births,Normal value,,122.574943461284,155.62383009021,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2016,123.232842304011,,Deaths per 1000 live births,Normal value,,107.633129665607,140.577767875344,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2017,118.222180928752,,Deaths per 1000 live births,Normal value,,101.603200002953,137.161108722109,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2018,113.544490923999,,Deaths per 1000 live births,Normal value,,95.96948287779,133.910597832357,,,,,,,,,,Total,Africa
Sierra Leone,Under-five mortality rate,Total,2019,109.236527986754,,Deaths per 1000 live births,Normal value,,90.5033751231184,131.586410802463,,,,,,,,,,Total,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2000,2.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2000,,,,,,Under 5 years old,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2005,5.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2005,,,,,,Under 5 years old,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2008,26.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2008,,,,,,Under 5 years old,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2010,30.3,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2010,,,,,,Under 5 years old,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2013,49.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2013,,,,,,Under 5 years old,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2016,44.1,Units,%,Reported,Free,,,,,,Malaria Indicator Survey 2016,,,,,,Under 5 years old,Africa
Sierra Leone,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Total,2017,59.5,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2017,,,,,,Under 5 years old,Africa
Sierra Leone,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2005,5.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2005,,,,,,Total,Africa
Sierra Leone,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2008,37.0,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2008,,,,,,Total,Africa
Sierra Leone,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2010,35.9,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2010,,,,,,Total,Africa
Sierra Leone,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2013,64.4,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2013,,,,,,Total,Africa
Sierra Leone,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2017,70.6,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2017,,,,,,Total,Africa
Sierra Leone,Percentage of households with at least one insecticide-treated mosquito net (ITN),Total,2019,67.9,Units,%,Reported,Free,,,,,,Demographic and Health Survey Key Indicators Report 2019,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2000,163.465668093681,,Deaths per 1000 live births,Normal value,,129.226240284914,211.640371529213,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2001,163.54646298542,,Deaths per 1000 live births,Normal value,,129.143239645255,211.41511280349,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2002,163.521467055013,,Deaths per 1000 live births,Normal value,,129.111216284174,211.465298699499,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2003,163.524658256136,,Deaths per 1000 live births,Normal value,,129.123499712069,211.513931412566,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2004,163.458540570716,,Deaths per 1000 live births,Normal value,,129.082845294609,211.346767311195,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2005,163.45442146853,,Deaths per 1000 live births,Normal value,,128.967498498367,211.179472680219,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2006,162.842735572305,,Deaths per 1000 live births,Normal value,,127.951164708113,211.162532959837,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2007,161.013905692069,,Deaths per 1000 live births,Normal value,,125.481193964799,211.382702432364,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2008,157.62051911416,,Deaths per 1000 live births,Normal value,,119.824735124314,212.497225607892,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2009,153.479348641447,,Deaths per 1000 live births,Normal value,,112.226016398901,215.145714088178,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2010,148.959341694091,,Deaths per 1000 live births,Normal value,,104.656706739892,217.428523725464,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2011,144.496027702087,,Deaths per 1000 live births,Normal value,,97.4893818855872,219.456914243959,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2012,139.85753362368,,Deaths per 1000 live births,Normal value,,90.7984571677401,221.776937306384,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2013,135.106630947311,,Deaths per 1000 live births,Normal value,,84.7691426393484,223.604621487006,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2014,130.562092668954,,Deaths per 1000 live births,Normal value,,79.1867137323672,223.872315183097,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2015,126.155619543361,,Deaths per 1000 live births,Normal value,,74.0599645098614,223.316241187158,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2016,121.908934732381,,Deaths per 1000 live births,Normal value,,69.2119252984526,223.016673255065,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2017,117.861666003091,,Deaths per 1000 live births,Normal value,,64.5185842910137,222.210821661605,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2018,113.951358238091,,Deaths per 1000 live births,Normal value,,60.3780957835054,222.239616920173,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Female,2019,110.613986766982,,Deaths per 1000 live births,Normal value,,56.8152339833086,222.271938144473,,,,,,,,,,Total,Africa
Somalia,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Female,2006,11.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2006,,,,,,Under 5 years old,Africa
Somalia,Under-five mortality rate,Male,2000,178.211340506102,,Deaths per 1000 live births,Normal value,,140.945379387214,231.038570024322,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2001,178.299080789928,,Deaths per 1000 live births,Normal value,,140.956843068747,231.02327294121,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2002,178.31432189334,,Deaths per 1000 live births,Normal value,,141.076837834599,230.851301798518,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2003,178.254765225332,,Deaths per 1000 live births,Normal value,,141.068921670144,231.196924653848,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2004,178.278844634586,,Deaths per 1000 live births,Normal value,,141.155338123828,231.192700922425,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2005,178.279955716273,,Deaths per 1000 live births,Normal value,,140.83646453597,231.127981562364,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2006,177.646423245946,,Deaths per 1000 live births,Normal value,,140.044148419034,230.793115212233,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2007,175.486085484189,,Deaths per 1000 live births,Normal value,,136.948849645163,230.718417991617,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2008,172.001270679006,,Deaths per 1000 live births,Normal value,,130.874936769435,232.739000328316,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2009,167.762266440243,,Deaths per 1000 live births,Normal value,,122.8433804906,235.502244733547,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2010,162.953991209622,,Deaths per 1000 live births,Normal value,,114.317831075096,238.196802925344,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2011,158.127002618655,,Deaths per 1000 live births,Normal value,,106.892373643337,240.896066593237,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2012,153.214476147059,,Deaths per 1000 live births,Normal value,,99.5822056303668,243.19904432064,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2013,148.487568683419,,Deaths per 1000 live births,Normal value,,93.1244140524621,245.387472484665,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2014,143.685660410338,,Deaths per 1000 live births,Normal value,,87.42064095188,248.523803337651,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2015,138.946331143502,,Deaths per 1000 live births,Normal value,,81.4514146312181,248.671903780389,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2016,134.609878562328,,Deaths per 1000 live births,Normal value,,76.2646867350848,249.125430733488,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2017,130.755186365029,,Deaths per 1000 live births,Normal value,,71.3149865314899,248.317693271337,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2018,126.35234423329,,Deaths per 1000 live births,Normal value,,66.777433834536,246.549880877796,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Male,2019,122.595375885754,,Deaths per 1000 live births,Normal value,,62.7853645836331,247.147827245414,,,,,,,,,,Total,Africa
Somalia,ITN use by children - percentage of children (under age 5) who slept under an insecticide-treated mosquito net the night prior to the survey,Male,2006,12.0,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2006,,,,,,Under 5 years old,Africa
Somalia,Under-five mortality rate,Total,2000,171.149525267522,,Deaths per 1000 live births,Normal value,,135.361185285191,221.15841134871,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2001,171.149525267522,,Deaths per 1000 live births,Normal value,,135.361185285191,221.15841134871,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2002,171.149525267522,,Deaths per 1000 live births,Normal value,,135.361185285191,221.15841134871,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2003,171.149525267522,,Deaths per 1000 live births,Normal value,,135.361185285191,221.15841134871,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2004,171.149525267522,,Deaths per 1000 live births,Normal value,,135.361185285191,221.15841134871,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2005,171.091295438885,,Deaths per 1000 live births,Normal value,,135.266954051077,221.056011048203,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2006,170.542989992018,,Deaths per 1000 live births,Normal value,,134.334690404864,221.10615379933,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2007,168.294638023848,,Deaths per 1000 live births,Normal value,,131.480311381107,221.072283646541,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2008,164.937767690635,,Deaths per 1000 live births,Normal value,,125.66266675984,222.509222741449,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2009,160.83254094786,,Deaths per 1000 live births,Normal value,,117.684597230473,225.249519444505,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2010,156.136575308993,,Deaths per 1000 live births,Normal value,,109.759011847986,227.282438554761,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2011,151.359977743783,,Deaths per 1000 live births,Normal value,,102.441045916442,229.951669332133,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2012,146.62368294501,,Deaths per 1000 live births,Normal value,,95.4790531906481,232.200571391494,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2013,142.098850433487,,Deaths per 1000 live births,Normal value,,89.3531939443573,233.715331869905,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2014,137.331482971386,,Deaths per 1000 live births,Normal value,,83.6179140026018,236.99036141783,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2015,132.720296000479,,Deaths per 1000 live births,Normal value,,77.9094254000552,236.476304662009,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2016,128.428442451649,,Deaths per 1000 live births,Normal value,,72.7189991030161,236.541584631565,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2017,124.393441623076,,Deaths per 1000 live births,Normal value,,68.0836203690156,235.805373877111,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2018,120.326221946005,,Deaths per 1000 live births,Normal value,,63.5491333586825,234.138944193743,,,,,,,,,,Total,Africa
Somalia,Under-five mortality rate,Total,2019,116.972095820939,,Deaths per 1000 live births,Normal value,,59.8003880781893,235.30817579002,,,,,,,,,,Total,Africa
